Plazas;Establecimiento;Tipo;Direccion;Numero;CodigoPostal;Coordenada_X;Coordenada_Y;Altitud;Municipio;basura
0;MINI TASCA;BAR;CTRA. GENERAL SUR KM 100 ;0;38108;0;0;0;SANTA CRUZ DE TENERIFE;
50;MINI FRUITS LAGUNA 1;BAR;SAN CRISTOBAL PZA., 25 ;0;38204;28.483.821.029.999.900;-16.313.890.509.999.900;0;LA LAGUNA;
160;MINI GOLF;RESTAURANTE;AVDA. MARQUES VILLANUEVA DEL PRADO, 9 (URB. LA PAZ);0;38400;2.841.361.404;-16.538.756.180.000.000;0;PUERTO DE LA CRUZ;
10;MINI MINI;BAR;LA MARINA, 93 ;0;38001;28.028.763;-16.592.689;0;SANTA CRUZ DE TENERIFE;
0;MINI TASCA BARRANCO GRANDE;BAR;GENERAL, 100 CTRA. (BARRANCO GRANDE) ;0;38108;0;0;0;SANTA CRUZ DE TENERIFE;
0;MINIGOLF;BAR;BOTANICO CTRA. (URB. LA PAZ) ;0;38400;0;0;0;PUERTO DE LA CRUZ;
79;MINIKASINO;BAR;AVDA. EL PASO, 26;0;38108;0;0;0;LA LAGUNA;
96;MINIÑO;CAFETERIA;CNO. DEL DURAZNO (AUTOVIA S/CRUZ-ICOD);0;38300;28.403.872;-16.534.367;0;LA OROTAVA;
80;MINISTRO, EL;RESTAURANTE;EL SOCORRO, 28 CTRA. ;0;38280;28.521.327;-16.360.291;0;TEGUESTE;
23;MIOPAN JORGE;CAFETERIA;LORA Y TAMAYO, S/N. AVDA. (EDIF. DON PELAYO, L-12);0;38206;0;0;0;LA LAGUNA;
25;MINSTREL, THE;BAR;C.C. LAS GAVIOTAS (COSTA DEL SILENCIO) ;0;38630;45.794.654.846.191.400;8.526.862.144.470.210;0;ARONA;
48;MIRABELLO;RESTAURANTE;BETHERCOURT ALFONSO, 76 ;0;38000;0;0;0;SAN MIGUEL;
0;MIRA VEN II;BAR;ALFARO, 9 ;0;38003;28.167.475;-17.199.593;0;SANTA CRUZ DE TENERIFE;
0;MINIGOLF STEAK HOUSE;BAR;DEL COCHE CMNO. (PZA. TOROS) ;0;38000;28.408.864;-16.550.644;0;PUERTO DE LA CRUZ;
44;MIRADOR;RESTAURANTE;MONDIOLA, S/N. ;0;38386;28.203.646;-16.828.043;0;GUIA DE ISORA;
20;MIRADOR;BAR;GENERAL DEL SUR C-822 LA CORTADA, S/N. ;0;38500;0;0;0;GÜIMAR;
37;MIRADOR DE ALCALA, EL;RESTAURANTE;MANDIOLA, 1 ;0;38686;28.203.414.380.000.000;-1.682.772.338;0;GUIA DE ISORA;
40;MIRADOR ARCHIPENQUE;CAFETERIA;MIRADOR ARCHIPENQUE, S/N.;0;38683;0;0;0;SANTIAGO DEL TEIDE;
0;MIRADOR DE GARAÑONA;BAR;MIRADOR DE GARAÑONA, S/N ;0;38000;0;0;0;EL SAUZAL;
25;MIRABAL;BAR;C.C. CONCORDE LOC. 17 CRTA.GRAL. DEL SUR ;0;38000;28.482.653;-16.393.683;0;LA LAGUNA;
0;MINTRAL'S;BAR;JOSE ARROYO EDF. GIRASOL, 1 ;0;38400;2.841.585.606;-165.509.516;0;PUERTO DE LA CRUZ;
80;MIRADOR DE JAMA;RESTAURANTE;EL ROQUE-L A ESCALONA, 32 CTRA.  (MIRADOR 38629);0;38614;0;0;0;VILAFLOR;
52;MIRADOR DE IMECHE;RESTAURANTE;GENERAL GUIA DE ISORA, 14 CTRA.;0;38680;0;0;0;GUIA DE ISORA;
152;MIRADOR DE LA CENTINELA, EL;RESTAURANTE;MIRADOR LA CENTINELA KM.94 ;0;38600;3.574.946.975.708.000;-1.206.966.781.616.210;0;SAN MIGUEL;
51;MIRADOR DEL PUERTITO, EL;RESTAURANTE;AVDA. COLON, 6 BAJO DCHA.;0;38508;0;0;2;GÜIMAR;
82;MIRADOR DE HUMBOLT;BAR-CAFETERIA;CTRA TF-21 (MIRADOR DE HUMBOLT);NULL;38300;28.336.411;-16.529.318;0;LA OROTAVA;
59;MIRADOR DEL POLIGONO;RESTAURANTE;SUBIDA AL MAYORAZGO, 13;0;38201;28.444.036;-16.286.545;0;SANTA CRUZ DE TENERIFE;
200;MIRADOR DE GARACHICO;RESTAURANTE;C/. SAN JUAN DEL REPARO;0;38015;2.836.264;-1.676.034;0;GARACHICO;
170;MIRADOR EL LANCE;RESTAURANTE;ICOD EL ALTO, KM.13 CTRA. (MIRADOR DEL LANCE);0;38410;0;0;0;LOS REALEJOS;
72;MIRADOR DEL TANQUE;RESTAURANTE;FERNANDO FONTES DE GUERNICA, 3 ;0;38435;3.260.641.098.022.460;-10.955.258.178.710.900;0;TANQUE;
50;MIRADOR VALLE DEL PORTEZUELO;RESTAURANTE;EL SOCORRO, S/N. CRTA. ;0;38280;0;0;0;TEGUESTE;
0;MIRADOR JUNCAR DRAGO;TASCA;CTRA. GENERAL LA OROTAVA-LAS CAÑADAS,  C-821, KM. 4'7, 21 (LOS PINOS);0;38300;0;0;0;LA OROTAVA;
80;MIRADOR, EL;BAR;LA PAZ URB. ;0;38400;28.414.180.755.615.200;-1.654.743.003.845.210;0;PUERTO DE LA CRUZ;
70;MIRADOR, EL;RESTAURANTE;C/. LA MARINA, 7 ;0;38639;2.803.032.696;-1.659.430.951;0;GRANADILLA DE ABONA;
92;MIRADOR, EL;RESTAURANTE;COSTA TORVISCAS, L-1.09/1.10 C.C.;0;38670;39.977.298.736.572.200;-7.533.350.372.314.450;33;ADEJE;
40;MIRADOR DEL PINITO;RESTAURANTE;EL PINITO, 13 ;0;38390;28.406.938;-16.500.324;0;SANTA URSULA;
89;MIRADOR, EL;CAFETERIA;PARAJE EL TERRERO, S/N. (ESTACIÓN SERVICIOS SHELL);0;38410;0;0;118;LOS REALEJOS;
32;MIRADOR, EL;RESTAURANTE;SAN ROQUE, 2 CMNO. ;0;38613;0;0;0;VILAFLOR;
26;MIRADOR, EL;BAR;EL LANCE, 1 ;0;38414;28.385.704.509.999.900;-1.660.510.946;0;LOS REALEJOS;
248;MIRADOR, EL;RESTAURANTE;CENTRO DE COSTA TORVISCAS - LAS AMERICAS ;0;38679;39.977.298.736.572.200;-7.533.350.372.314.450;0;ADEJE;
50;MIRADOR, EL;RESTAURANTE;EL CENTENERO - LOS BALDIOS ;0;38000;28.454.666;-1.632.797;0;LA LAGUNA;
0;MIRADOR LA CRUZ DE HILDA;BAR;GENERAL BUENAVISTA DEL NORTE CTRA. ;0;38480;40.754.153;-562.396;0;BUENAVISTA DEL NORTE;
0;MIRALLES;BAR;CORAZON DE JESUS ;0;38000;28.508.906;-16.388.005;0;LA LAGUNA;
100;MIRAGE (ESPEJISMO);RESTAURANTE;C/. GENERAL FRANCO, 50 ESQ. C/. BERLIN PLANTA 1;0;38650;45.794.654.846.191.400;8.526.862.144.470.210;0;ARONA;
80;MIRAMAR;RESTAURANTE;GENERAL FRANCO, 56 ;0;38650;45.794.654.846.191.400;8.526.862.144.470.210;0;ARONA;
0;MIRANDA;BAR;SAN ROQUE, 12;0;38680;0;0;0;GUIA DE ISORA;
76;MIRANDA;RESTAURANTE;C/. FLOR DE PASCUA, 25;0;38436;0;0;0;SANTIAGO DEL TEIDE;
42;MIRANDA;CAFETERIA;LA GOMERA, 3 ;0;38410;283.802.509;-165.841.573;0;LOS REALEJOS;
28;MIRAMAR;RESTAURANTE;REPUBLICA DE VENEZUELA, 5 AVDA. ;0;38450;2.837.242.246;-16.766.325.270.000.000;0;GARACHICO;
25;MIRE USTED;BAR;VIERA Y CLAVIJO, 15 ;0;38003;2.846.886.389;-1.625.363.611;0;SANTA CRUZ DE TENERIFE;
55;MIRIAM III;CAFETERIA;GENERALISIMO, 33 AVDA. ;0;38000;0;0;0;CANDELARIA;
79;MIRLO BLANCO;BAR;ESPAÑA, 20 CTRA. PROVINCIAL;0;38390;0;0;0;SANTA URSULA;
0;MIRIAM;BAR;GENERAL DEL SUR, 29, CTRA. ;0;38108;0;0;0;LA LAGUNA;
0;MIRIAM TERRERO ROA;BAR;SAN MIGUEL DE CHIMISAY, 64 AVDA. ;0;38108;2.845.194.077;-1.629.860.038;0;LA LAGUNA;
74;MIS CUATES;RESTAURANTE;EDIF. AGUAMARINA, L-6;0;38639;0;0;9;SAN MIGUEL;
0;MISANT;BAR;GENERAL, 98 CTRA. ;0;38380;0;0;0;LA VICTORIA DE ACENTEJO;
28;MISSISSIPPI, SNACK BAR;BAR;ZAMORA, 15 ;0;38400;104.754.152;-665.423.889;0;PUERTO DE LA CRUZ;
30;MISANT;RESTAURANTE;CTRA. GENERAL LA VICTORIA, 84 ;0;38380;0;0;0;LA VICTORIA DE ACENTEJO;
30;MISENPLAS;BAR;C/. MENDEZ NUÑEZ, 94 - ESQ. C/ SAN MARTIN;0;38001;0;0;0;SANTA CRUZ DE TENERIFE;
0;MISMOS, LOS;BAR;C/ SAN JUAN EVANGELISTA, 42;0;38180;28.493.785.060.000.000;-1.622.634.683;0;SANTA CRUZ DE TENERIFE;
0;MISTER CHIP'S;BAR;C.C. VERONICA II- LAS AMERICAS PYA. ;0;38000;4.027.027.893.066.400;-7.966.221.618.652.340;0;ARONA;
30;MISTER SMILE;BAR;CANDELARIA PZA. (EDIF.  OLYMPO), L-262;0;38001;0;0;0;SANTA CRUZ DE TENERIFE;
34;MISTINGUETTE;RESTAURANTE;CONCANASA, 3 EDF.  ;0;38436;0;0;0;SANTIAGO DEL TEIDE;
0;MITI-K (MITICA);PASTELERIA;C/. LA HONDURA, 22 L-404;0;38683;28.238.622;-1.684.316;0;SANTIAGO DEL TEIDE;
34;MIX CAFE;CAFETERIA;C.C. SALYTIEN, L-1C;0;38670;39.977.298.736.572.200;-7.533.350.372.314.450;0;ADEJE;
50;MITO;DISCOTECA;GENERALISIMO, 11 AVDA. (EDIF. DRAGO, 5) ;0;38400;0;0;0;PUERTO DE LA CRUZ;
0;MIX MAX;BAR;RETAMAR, 44 URB. (EDIF. LOS GERANIOS) ;0;38300;3.952.854.919.433.590;-12.117.623.138.427.700;0;LA OROTAVA;
44;MOBY DICK;RESTAURANTE;EL TREBOL URB., LOCALES 22-24;0;38631;0;0;0;ARONA;
0;MOBY DICK;RESTAURANTE;JUAN SEBASTIAN ELCANO, 1 ;0;38000;0;0;0;GÜIMAR;
0;MISTER SMILE;BAR;CRUZ VERDE, 21-23 L-MK1 ;0;38003;2.846.658.468;-1.624.911.994;0;SANTA CRUZ DE TENERIFE;
70;MOBY'S;BAR;PEREZ ZAMORA LOC. 9 EDF. ADASA ;0;38000;2.841.578;-16.551.764;0;PUERTO DE LA CRUZ;
0;MIXTURA;BAR;PATRICIO ESTEVANEZ, 2 (PZA. ISABEL II);0;38001;2.846.986.073;-1.624.845.636;0;SANTA CRUZ DE TENERIFE;
76;MOCAN DEL PALMMAR;RESTAURANTE;AVDA. PALM-MAR, 26 (EDIF. MOCAN DEL PALM-MAR I, L-4);0;38632;28.030.361;-166.861;0;ARONA;
46;MOCAN, EL;RESTAURANTE;SAN FRANCISCO DE PAULA, 37 ;0;38291;-330.068.855;-606.509.399;0;EL ROSARIO;
51;MOCAN, EL;RESTAURANTE;GENERAL EL PUERTITO, 25 CTRA. ;0;38460;0;0;0;LOS SILOS;
15;MIXTURE;BAR;IRIARTE, 52A L-12;0;38400;2.841.606.528;-165.467.298;0;PUERTO DE LA CRUZ;
140;MOCANES, LOS;RESTAURANTE;C/. CASTRO, 21 ;0;38006;2.846.705.094;-1.626.041.025;0;SANTA CRUZ DE TENERIFE;
166;MIRADOR, EL;RESTAURANTE;CENTRO COSTA C.C.  ;0;38679;39.977.298.736.572.200;-7.533.350.372.314.450;0;ADEJE;
0;MOCANITO, EL;BAR;DEL VINO ;0;38270;28.172.149.658.203.100;-1.649.241.065.979.000;0;LA LAGUNA;
0;MOGAMBO;BAR;PROVINCIAL, 173 CTRA.;0;38390;28.422.395;-16.498.625;0;SANTA URSULA;
50;MOHEIRA;CAFETERIA;CTRA. VECINAL, 156A;0;38360;26.574.310.302.734.300;-9.887.155.151.367.180;0;EL SAUZAL;
0;MODERNA, LA;BAR;BENAVIDES, 42 ;0;38004;2.846.751.004;-1.625.923.991;0;SANTA CRUZ DE TENERIFE;
0;MOJITO CUBANO;BAR;JUAN PEDRO RODRIGUEZ CRUZ, 2 ;0;38500;0;0;0;GÜIMAR;
0;MODESTO;BAR;CASAS ALTAS, 17 ;0;38000;28.482.653;-16.393.683;0;TACORONTE;
72;MOJITO;BAR-CAFETERIA;AVDA LA HABANA (C.C. SAN TELMO, L-12C);0;38650;28.054.672;-16.725.263;0;ARONA;
0;MOJITO, EL;BAR;GAROE, 13;0;38520;46.009.874;-740.729.141;0;CANDELARIA;
0;MOJO PICON;BAR;SAN HONORATO, 11 ;0;38000;28.487.125.039.999.900;-1.631.999.463;0;LA LAGUNA;
0;MOIS JOCAR, EL;TASCA;PUNTA DE TENO, 13 (ALISIOS II) ;0;38109;2.842.986.658;-16.308.678.390.000.000;0;SANTA CRUZ DE TENERIFE;
70;MOJO PICON;RESTAURANTE;PLAYA JARDIN, L-6 URB. (EDIF. BAHIA) ;0;38400;0;0;0;PUERTO DE LA CRUZ;
60;MOJO PICON;RESTAURANTE;CRUCE DEL TABLADO AL EL ESCOBONAL ;0;38500;0;0;0;GÜIMAR;
0;MOLINA;BAR;PUERTO FRANCO ;0;38000;2.838.959;-16.585.084;0;LOS REALEJOS;
0;MOJO PICON;RESTAURANTE;CAMINO REAL OROTAVA-RAVELO, 137;0;38000;28.460.410.240.000.000;-1.642.370.969;0;EL SAUZAL;
0;MOLAIG;CHURRERIA;ASUNCIONISTAS, 16 BAJO AVDA.;0;38004;28.519.508;-16.335.044;0;SANTA CRUZ DE TENERIFE;
34;MOLINA;BAR;SAN AGUSTIN, 45 ;0;38201;3.369.390.106.201.170;-1.174.035.415.649.410;0;LA LAGUNA;
100;MOJOS Y MOJITOS;RESTAURANTE;ANTONIO DOMINGUEZ AFONSO, 38 - BAJO IZQ.;0;38003;2.846.500.218;-16.251.290.729.999.900;0;SANTA CRUZ DE TENERIFE;
10;MOJON, EL;BAR;URB. CHAYOFA (EL MOJON) ;0;38000;28.075.569;-16.692.812;0;ARONA;
20;MOLINA;BAR;CANARIAS, 10 ESQ. TAFETANA;0;38500;0;0;0;GÜIMAR;
0;MOLINA GOMEZ;BAR;GENERAL TEGUESTE, KM. 7 CTRA. ;0;38280;0;0;0;TEGUESTE;
20;MOLINA;BAR;EDIF. VICTORIA VENTOSO, A2 (POLIG. EL TEJAR) EL TEJAR;0;38400;0;0;0;PUERTO DE LA CRUZ;
170;MOLINA, EL;RESTAURANTE;CRUCE LAS CHAFIRAS, CTRA. LAS GALLETAS ;0;38312;3.574.946.975.708.000;-1.206.966.781.616.210;0;SAN MIGUEL;
0;MOLINO;RESTAURANTE;LA TREVI|A, 26 ;0;38410;28.367.574;-16.582.755;0;LOS REALEJOS;
0;MOLINERA, LA;TASCA;C/. ANSELMO J. BENITEZ, 3;0;38000;2.846.815.042;-1.625.966.437;0;SANTA CRUZ DE TENERIFE;
75;MOLINO DE PIMIENTA;RESTAURANTE;LAS PALMERAS, 3 AVDA. (URB. ROMANTICA II, L-7/10) ;0;38418;28.403.182.629.999.900;-16.577.647.419.999.900;0;LOS REALEJOS;
50;MOLINA II;BAR;SAN JUAN, 72 ;0;38203;28.468.265;-16.284.611;0;LA LAGUNA;
40;MOLINO, EL;BAR;PASEO LA CENTINELA, 22;0;38430;2.837.428.853;-1.670.918.852;0;ICOD DE LOS VINOS;
28;MOLINO, EL;PIZZERIA;CTRA. GENERAL SANTA URSULA, 41 ;0;38390;0;0;0;SANTA URSULA;
0;MOLINO DE PIEDRA, EL;BAR;AVDA. CRISTOBAL BARRIOS RODRIGUEZ, 8;0;38440;2.837.609.706;-16.651.726.309.999.900;0;LA GUANCHA;
0;MOLINO, EL;BAR;BAILADERO, EL ;0;38000;0;0;0;GRANADILLA DE ABONA;
0;MOLINO, EL;TASCA;BUEN SUCESO, 7 ;0;38430;0;0;0;ICOD DE LOS VINOS;
182;MOLINO BLANCO;RESTAURANTE;AVDA. DE AUSTRIA, 5  ;0;38660;28.077.846;-16.728.276;0;ADEJE;
25;MOLINO, EL;AREPERA;GENERAL ICOD EL ALTO, 59 CTRA.;0;38414;0;0;0;LOS REALEJOS;
104;MOLINO, EL;RESTAURANTE;MALUBU PARK, L-25 C.C.;0;38660;0;0;0;ADEJE;
0;MOLINO, EL;CAFE;PASEO LA LIBERTAD, 1;0;38689;28.240.536;-16.796.261;0;GUIA DE ISORA;
42;MOLINO, EL;RESTAURANTE;CTRA. GENERAL DEL SUR KM.22 (CRUCE DE AROBA);0;38530;30.160.860.061.645.500;-10.468.328.857.421.800;0;CANDELARIA;
0;MOLINO, EL;BAR;GENERAL DEL SUR KM. 7 CTRA. ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;
0;MOLINO, EL;TASCA;C/. BUEN SUCESO, 7 ;0;38430;28.367.794;-16.719.866;0;ICOD DE LOS VINOS;
35;MOLINO, EL;BAR;AVDA. LOS MENCEYES, 44 - CRUZ DE PIEDRA ;0;38023;28.473.522;-16.303.793;0;LA LAGUNA;
25;MOLINO, TASCA EL;BAR;OBISPO PEREZ CACERES (BARRIO NUEVO) ;0;38205;3.369.390.106.201.170;-1.174.035.415.649.410;0;LA LAGUNA;
0;MOLINO, EL;BAR;CTRA. GENERAL DEL SUR -CUEVAS BLANCAS ;0;38000;28.433.852;-16.310.248;0;SANTA CRUZ DE TENERIFE;
0;MOLINOS, LOS;BAR;C/. LOS MOLINOS, 19;0;38480;0;0;0;BUENAVISTA DEL NORTE;
24;MOLINOS, LOS;BAR;LOS MOLINOS, 47 ;0;38001;0;0;0;SANTA CRUZ DE TENERIFE;
0;MOLINO, EL;BAR;VALLE TABARES, 11 CMNO. ;0;38000;2.847.177.077;-1.628.986.315;0;LA LAGUNA;
10;MOLINOS, LOS;BAR;LOS MOLINOS, 39 ;0;38005;0;0;0;SANTA CRUZ DE TENERIFE;
100;MOLLY MALONE;BAR;LAS LONJAS, 4 ;0;38400;0;0;0;PUERTO DE LA CRUZ;
50;MOLLERO;RESTAURANTE;CTRA. VIEJA, 25 ;0;38390;28.428.322.789.999.900;-16.479.460.119.999.900;0;SANTA URSULA;
60;MOLINOS, LOS;RESTAURANTE;LOS MOLINOS, 1 ;0;38613;0;0;0;VILAFLOR;
36;MOLY;PIZZERIA;VERONICA II, L-10 C.C.  ;0;38660;0;0;0;ARONA;
75;MOLLY MALONE'S (EL BAR DE MOLLY MALONE);BAR;VERONICA I, L-14/15 C.C. ;0;38650;0;0;0;ARONA;
86;MOMA'S;RESTAURANTE;PUEBLO CANARIO, L-327 C.C.  ;0;38660;0;0;0;ADEJE;
30;MOMENTO, EL;RESTAURANTE;AVDA. LAS GAVIOTAS, S/N. (HOTEL JARDIN CALETA, L-7);0;38660;0;0;0;ADEJE;
58;MOLYS;RESTAURANTE;AVDA. JUAN CARLOS I, S/N. (EDIF. EL GUAYERO, L-11/12/13);0;38650;28.049.968;-16.712.363;0;ARONA;
0;MOMO;BAR;LOS MUROS, 1 ;0;38628;-345.741.768;-586.811.752;0;SAN MIGUEL;
21;MOM´S KEBAB & PIZZA;RESTAURANTE;AVDA. LAS AMERICAS, 8 (C.C. COMPOSTELA BEACH, L-7003);0;38650;2.805.529.743;-1.673.246.741;0;ARONA;
0;MON CHERI;BAR;SAN TELMO, 18 ;0;38000;0;0;0;PUERTO DE LA CRUZ;
0;MONACO I, EL;BAR;PEATONAL ROMA, L-13 ;0;38000;0;0;0;ARONA;
0;MONA LISA;CERVECERIA;ELIAS SERRA RAFOLS-(ED. CRISTIAN) ;0;38204;28.482.987;-16.314.318;0;LA LAGUNA;
102;MONACO;RESTAURANTE;LA PINTA, L-10 C.C.;0;38760;0;0;0;ADEJE;
250;MONASTERIO, EL;RESTAURANTE;LA MONTAÑA, 12 ;0;38410;0;0;0;LOS REALEJOS;
0;MONA LISA;BAR;SUECIA S/N PROL. AVDA., EDF. SAN TELMO 3º NIVEL BAJO;0;38640;0;0;0;ARONA;
160;MONASTERIO SAN LORENZO;RESTAURANTE;CTRA. LA CRUZ DEL GUANCHE TF-66, 18 (EDIF. NOELIA);0;38640;45.794.654.846.191.400;8.526.862.144.470.210;386;ARONA;
0;MONCLOA, LA;BAR;GENERAL EL PALMAR CTRA.  (CENTRO CULTURAL EL PALMAR);0;38480;41.744.468.688.964.800;-12.397.113.037.109.300;0;BUENAVISTA DEL NORTE;
50;MONEDITAS, LAS;RESTAURANTE;C/ MARQUES DE CELADA, Nº 103;0;38202;2.848.996.684;-163.271.454;0;LA LAGUNA;
0;MONEHIBA;CAFE;DARIAS Y PADRON, 21 (MERCADO NTRA. SRA. DE AFRICA PUESTOS 10, 11 Y 12);0;38003;28.462.734.370.000.000;-16.252.549.140.000.000;0;SANTA CRUZ DE TENERIFE;
23;MONEIBA;CAFETERIA;CTRA. TACORONTE-TEJINA, 120 L-4;0;38350;0;0;0;TACORONTE;
40;MONCLOA, LA;BAR-CAFETERIA;C/ LA ESQUINA, 1;0;38480;41.744.468.688.964.800;-12.397.113.037.109.300;0;BUENAVISTA DEL NORTE;
80;MONICA;RESTAURANTE;HOTEL VILLAMAR, L-14 ;0;38660;0;0;0;ADEJE;
130;MONGOLIAN;RESTAURANTE;AVDA. AMSTERDAM, 17 (C.C. EL MIRADOR, L-3 PTA. BAJA);0;38640;4.027.027.893.066.400;-7.966.221.618.652.340;0;ARONA;
58;MONICA;RESTAURANTE;GENERAL DEL SUR KM.9.9, 164 CTRA.  ;0;38108;0;0;0;SANTA CRUZ DE TENERIFE;
0;MONJE ALEGRE I;BAR;APOLO, L-4/9/10/11 C.C. ;0;38650;0;0;0;ARONA;
0;MONICA;CAFETERIA;GENERAL DEL NORTE S/N. CTRA. ;0;38350;28.490.741;-16.368.905;0;TACORONTE;
32;MONCLOA, LA;CAFETERIA;C/. PUERTO ESCONDIDO, 3 ;0;38002;2.846.935.406;-1.625.118.658;0;SANTA CRUZ DE TENERIFE;
180;MONKEY (MONO);RESTAURANTE;LAS AMERICAS, 9. AVDA. (C.C. OASIS, L-15-A);0;38650;45.794.654.846.191.400;8.526.862.144.470.210;8;ARONA;
36;MONJE, EL;CAFETERIA;LOS MAJUELOS AVDA. , 95 (URB. LAS SABINAS, L-1);0;38201;2.845.124.424;-163.017.422;0;LA LAGUNA;
210;MONKEY BEACH CLUB (CLUB PLAYA DEL MONO);RESTAURANTE;AVDA. RAFAEL PUIG, 3 (PLAYA DE TROYA);0;38640;0;0;0;ADEJE;
40;MONOLITO, EL;RESTAURANTE;EL PORTEZUELO-EL SOCORRO CTRA.;0;38000;0;0;0;TEGUESTE;
30;MONSENAYO;BAR;CTRA. GENERAL C-41 ;0;38000;0;0;0;LA VICTORIA DE ACENTEJO;
70;MONJES, LOS;RESTAURANTE;LA MARINA, L-7 (EDIF. HAMILTON) ;0;38002;2.803.032.696;-1.659.430.951;0;SANTA CRUZ DE TENERIFE;
70;MONSTRUO, EL;CAFETERIA;URB. LA HIGUERITA, 7ª FASE (EDF. ELIZABETH, L-6);0;38320;0;0;0;LA LAGUNA;
26;MONEIBA;CAFETERIA;CTRA. GENERAL, 183 ;0;38000;28.490.173.149.999.900;-1.637.252.029;0;LA LAGUNA;
0;MONIQUE'S;BAR;POBLADO MARINERO, 7-B ;0;38683;28.246.802;-16.841.977;0;SANTIAGO DEL TEIDE;
77;MONTADITO LOCO;TASCA;JUAN DE VERA, 53 ;0;38200;2.849.207.929;-1.631.586.692;0;LA LAGUNA;
19;MONSTRUO, EL;BAR;MARIA DEL CARMEN GARCIA, 1 ;0;38631;2.800.667.971;-1.665.596.008;0;ARONA;
23;MONTANA;BAR;SANTA BERNA, ESQ. SAN VICENTE ;0;38000;42.961.788.177.490.200;-8.758.179.664.611.810;0;LA LAGUNA;
0;MONTAÑA;BAR;EL CEDRO, 13 ;0;38000;3.369.390.106.201.170;-1.174.035.415.649.410;0;LA LAGUNA;
64;MONTANA, LA;RESTAURANTE;PARQUE SANTIAGO II C.C. ;0;38660;45.794.654.846.191.400;8.526.862.144.470.210;0;ARONA;
0;MONTAÑA DE YACO;BAR;MONTAÑA DE YACO URB. ;0;38000;0;0;0;GRANADILLA DE ABONA;
28;MONTAÑA ROJA;RESTAURANTE;SANTA CRUZ AVDA., 131 ;0;38611;0;0;0;GRANADILLA DE ABONA;
50;MONTAÑA CHICA;BAR;LOS CRISTIANOS. MONTA|A CHICA, 5 ;0;38650;28.054.268.350.000.000;-16.715.947.820.000.000;0;ARONA;
100;MONTAÑA REFUGIO, LA (LA MON-LODGE);RESTAURANTE;APTOS. EL CID (GREEN PARK) ;0;38620;13.542.967.796.325.600;-8.826.303.100.585.930;0;SAN MIGUEL;
50;MONTAÑA ROJA;RESTAURANTE;GENERAL TF-64 P.K. 9,6 CTRA.;0;38612;0;0;0;GRANADILLA DE ABONA;
0;MONTAÑA, LA;BAR;LA MONTA|, 20 ;0;38500;0;0;0;GÜIMAR;
0;MONTAÑEZ;BAR;MONTAÑETA, 5 ;0;38000;0;0;0;LA MATANZA DE ACENTEJO;
0;MONTAÑETA, LA;BAR;GENERAL, 12 CTRA. ;0;38000;0;0;0;LOS REALEJOS;
97;MONTAÑEZ;RESTAURANTE;CALLE MONTA|EZ, 5 ;0;38370;0;0;0;LA MATANZA DE ACENTEJO;
20;MONTE VERDE;RESTAURANTE;AVDA. PRINCIPES DE ESPAÑA, 2;0;38435;0;0;0;TANQUE;
44;MONTE VERDE STEAK-HOUSE;RESTAURANTE;EL TREBOL, L-43/44 URB.  ;0;38600;45.794.654.846.191.400;8.526.862.144.470.210;0;ARONA;
0;MONTAÑEZ;BAR;AVDA. MALPAIS, S/N.;0;38686;28.210.978;-1.678.159;0;GUIA DE ISORA;
58;MONTECARLO;CAFETERIA;CTRA. GENERAL DEL NORTE, 176 ;0;38380;0;0;0;LA VICTORIA DE ACENTEJO;
180;MONTECARLO;RESTAURANTE;VERONICA IV, L-12/13 C.C.  ;0;38660;0;0;0;ARONA;
0;MONTAÑETA, LA;BAR;LA MONTA|ETA ;0;38000;28.469.329.833.984.300;-16.397.289.276.123.000;0;TACORONTE;
34;MONTECARLO II;RESTAURANTE;ANTONIO NEBRIJA, 6 ;0;38005;28.463.086.190.000.000;-16.257.664.559.999.900;0;SANTA CRUZ DE TENERIFE;
0;MONTECRISTO;BAR;ESMERALDA, L-27 C.C.;0;38678;0;0;0;ADEJE;
0;MONTECARLO III;BAR;JESUS Y MARIA, 54 ;0;38004;28.467.577.640.000.000;-1.625.707.966;0;SANTA CRUZ DE TENERIFE;
65;MONTERIA, LA;RESTAURANTE;ANTONIO DOMINGUEZ, 14 AVDA. (EDIF. NAVEGANTE, L-67);0;38650;45.794.654.846.191.400;8.526.862.144.470.210;20;ARONA;
89;MONTEFRIO;RESTAURANTE;LOS PINOS, 19 ;0;38440;28.371.743;-16.655.137;0;LA GUANCHA;
0;MONTERREY;BAR;TRASERA CINE LANDIA, S/N. ;0;38320;3.369.390.106.201.170;-1.174.035.415.649.410;0;LA LAGUNA;
0;MONTESANO;BAR;CMO.LA HORNERA (SAN ISIDRO), 34 ;0;38108;3.369.390.106.201.170;-1.174.035.415.649.410;0;LA LAGUNA;
20;MONTERREY;BAR;JUAN ALVAREZ DELGADO, 6 ;0;38000;28.465.939;-16.271.032;0;SANTA CRUZ DE TENERIFE;
46;MONTESDEOCA;RESTAURANTE;PORIS DE ABONA ;0;38000;28.164.339.065.551.700;-16.433.870.315.551.700;0;ARICO;
24;MONTERIA, LA;CAFETERIA;CALLEJON DEL COMBATE, 12 BAJO;0;38002;2.846.804.917;-1.625.182.705;24;SANTA CRUZ DE TENERIFE;
